alphaIndex,frameLen,setIndex,frame_number,n_samples_per_channel,ch1_power,ch1_amp_mean,ch1_amp_std,ch1_amp_max,ch1_papr,ch2_power,ch2_amp_mean,ch2_amp_std,ch2_amp_max,ch2_papr,ch3_power,ch3_amp_mean,ch3_amp_std,ch3_amp_max,ch3_papr,ch4_power,ch4_amp_mean,ch4_amp_std,ch4_amp_max,ch4_papr,power_mean,power_std,power_max,amp_mean_all,amp_std_all,amp_max_all,cov_eig_1,cov_eig_2,cov_eig_3,cov_eig_4,cov_trace,cov_condition,offdiag_cov_abs_mean,offdiag_cov_abs_std,offdiag_cov_abs_max,coherence_mean,coherence_std,coherence_max,spec_entropy_mean,spec_entropy_std,spec_flatness_mean,spec_flatness_std,spec_centroid_mean,spec_centroid_std,spec_bandwidth_mean,spec_bandwidth_std
1,4,1,11,111,1.1431244611740112,1.012697696685791,0.34288111329078674,1.8396350145339966,2.9605324268341064,1.0960973501205444,0.9919068217277527,0.33498966693878174,1.6679552793502808,2.5381641387939453,1.0211818218231201,0.9507909417152405,0.3423129916191101,1.5951770544052124,2.4918086528778076,1.119841456413269,0.9983847737312317,0.35081133246421814,1.777384877204895,2.821021556854248,1.0950613021850586,0.04578038677573204,1.1431244611740112,0.9884452223777771,0.34356555342674255,1.8396350145339966,2.212430953979492,1.6534427404403687,0.45417097210884094,0.0790344700217247,4.399079322814941,27.993240356445312,0.4076688289642334,0.2889065742492676,0.7289751172065735,0.3732301890850067,0.26617929339408875,0.6507492661476135,4.120481491088867,0.05097648873925209,0.4915907084941864,0.029140077531337738,0.02045551695643577,0.020233623301930063,0.31358217811731015,0.0038085122317039967
1,4,1,12,111,1.231384515762329,1.0428262948989868,0.3793383836746216,1.8551890850067139,2.7950055599212646,1.1317933797836304,0.9870480895042419,0.3968997001647949,1.9809210300445557,3.467106580734253,1.227627158164978,1.0383752584457397,0.38652801513671875,1.7875198125839233,2.602766752243042,1.210364818572998,1.0335583686828613,0.3769913911819458,1.973068356513977,3.2163846492767334,1.2002924680709839,0.04033447057008743,1.231384515762329,1.0254520177841187,0.38566920161247253,1.9809210300445557,2.3536651134490967,1.7941396236419678,0.5800812840461731,0.10871661454439163,4.836602687835693,21.64954376220703,0.4369804859161377,0.2829403281211853,0.7515814304351807,0.3621920645236969,0.2360517531633377,0.6122961640357971,4.162057399749756,0.03819509968161583,0.4990576505661011,0.028980165719985962,-0.021089021437578268,0.0072445370298539,0.30181150584272726,0.007877243526409982
1,4,1,13,111,0.985264003276825,0.9311609268188477,0.3438069224357605,1.7360976934432983,3.0591142177581787,1.0713564157485962,0.9780313968658447,0.33883845806121826,1.6486824750900269,2.5371146202087402,1.0874760150909424,0.9887368679046631,0.33147522807121277,1.5695205926895142,2.2652406692504883,1.0531940460205078,0.9696421027183533,0.33613651990890503,1.8408186435699463,3.217463254928589,1.0493226051330566,0.03892192244529724,1.0874760150909424,0.9668928384780884,0.3382912576198578,1.8408186435699463,2.1217777729034424,1.4327119588851929,0.47890710830688477,0.06882795691490173,4.102225303649902,30.827266693115234,0.37134888768196106,0.27732017636299133,0.6768966317176819,0.3603633940219879,0.2673467695713043,0.6471612453460693,4.010073661804199,0.03599552437663078,0.38528066873550415,0.01909339614212513,0.003138699944540003,0.009986237111938804,0.28973695360804436,0.005244514414060809
1,4,1,14,111,1.0745022296905518,0.9715948700904846,0.36125484108924866,1.700373649597168,2.6907999515533447,1.1146236658096313,0.9911850094795227,0.3635600209236145,2.035162925720215,3.715952157974243,1.1204912662506104,0.9896316528320312,0.37566009163856506,1.697033405303955,2.5702319145202637,1.0422332286834717,0.9532865285873413,0.36534619331359863,1.8614023923873901,3.324418067932129,1.0879626274108887,0.031785544008016586,1.1204912662506104,0.9764246344566345,0.36682090163230896,2.035162925720215,2.2335093021392822,1.5992035865783691,0.45814022421836853,0.09145008027553558,4.382303237915039,24.423261642456055,0.4082249402999878,0.28269127011299133,0.7017257809638977,0.370748907327652,0.2542950212955475,0.6358822584152222,3.996428966522217,0.07395301759243011,0.40201425552368164,0.018553858622908592,-0.039962506919459684,0.015767316612875153,0.30630683877692916,0.006666762120186041
1,4,1,15,111,0.9758955836296082,0.9284473061561584,0.33746302127838135,1.6686211824417114,2.8530683517456055,1.053458571434021,0.9667677283287048,0.3447006642818451,1.6330491304397583,2.53151798248291,1.0243457555770874,0.9599296450614929,0.32075005769729614,1.677154541015625,2.7459940910339355,1.0959820747375488,0.9948733448982239,0.3258975148200989,1.8556824922561646,3.1419835090637207,1.0374205112457275,0.043711960315704346,1.0959820747375488,0.9625045657157898,0.3331749141216278,1.8556824922561646,2.079041004180908,1.441601037979126,0.5456090569496155,0.0793747752904892,4.145626068115234,26.192716598510742,0.36202678084373474,0.26267674565315247,0.6485004425048828,0.3493577241897583,0.252401202917099,0.6208791732788086,4.233916282653809,0.04356994479894638,0.5070154666900635,0.03028012439608574,-0.005650126364392176,0.014358092875782632,0.28775821893924547,0.0031172961480320544
1,4,1,16,111,1.0729891061782837,0.9768791794776917,0.3445234000682831,1.875065565109253,3.2767069339752197,1.0611205101013184,0.9781420826911926,0.3230459988117218,2.1315739154815674,4.281895637512207,1.022003412246704,0.9447938799858093,0.35967856645584106,1.7688428163528442,3.0614428520202637,1.065499186515808,0.978822648525238,0.3277279734611511,1.8809605836868286,3.320521354675293,1.0554029941558838,0.019744787365198135,1.0729891061782837,0.9696593284606934,0.3393581211566925,2.1315739154815674,2.0243473052978516,1.6716474294662476,0.4808616638183594,0.06735118478536606,4.244207382202148,30.056594848632812,0.3954940140247345,0.24931108951568604,0.6826276183128357,0.3735245168209076,0.2363772988319397,0.6366366744041443,4.041589260101318,0.06114233285188675,0.3986669182777405,0.03899431973695755,0.0012294561758366671,0.01762469638143075,0.3029879944428884,0.008106849273473637
1,4,1,17,111,1.0747485160827637,0.9840515851974487,0.3261772096157074,1.6492356061935425,2.53080415725708,1.0700163841247559,0.983928382396698,0.31921958923339844,1.5397206544876099,2.2156107425689697,1.1221709251403809,0.9997814297676086,0.3501546382904053,1.9778863191604614,3.486130475997925,1.1302226781845093,1.0088165998458862,0.33542725443840027,1.8076163530349731,2.891002655029297,1.0992896556854248,0.027109021320939064,1.1302226781845093,0.9941444993019104,0.3331162631511688,1.9778863191604614,2.1491775512695312,1.6851553916931152,0.5004979372024536,0.07674558460712433,4.411576271057129,28.003925323486328,0.4003256559371948,0.2775787115097046,0.6894461512565613,0.36302122473716736,0.25150349736213684,0.621168851852417,4.1981964111328125,0.06402583420276642,0.5004057288169861,0.05000951141119003,0.015183486841627136,0.021425157316889487,0.31338602750372957,0.0035606576112333604
1,4,1,18,111,1.1939165592193604,1.0258783102035522,0.3761521279811859,1.8972258567810059,3.014838695526123,1.16157066822052,1.0146205425262451,0.3634777367115021,1.7318967580795288,2.5822505950927734,1.167209267616272,1.0165959596633911,0.36570703983306885,1.7590442895889282,2.650969982147217,1.2318698167800903,1.0565128326416016,0.34007465839385986,1.993179202079773,3.2249863147735596,1.1886415481567383,0.027787966653704643,1.2318698167800903,1.0284018516540527,0.3619822859764099,1.993179202079773,2.59305739402771,1.5736639499664307,0.5270336866378784,0.09257300198078156,4.786328315734863,28.01094627380371,0.46049007773399353,0.3177628815174103,0.7876669764518738,0.38701295852661133,0.2682109475135803,0.6649380326271057,4.2676310539245605,0.06094558909535408,0.5501462817192078,0.05967450514435768,-0.01772586991853997,0.010328009340517157,0.2975641789891222,0.004846892744172921
1,4,1,19,111,1.07912015914917,0.9909518361091614,0.311664342880249,1.6771163940429688,2.6064932346343994,1.0964654684066772,0.9980040788650513,0.31694379448890686,1.9476466178894043,3.4595959186553955,1.0127044916152954,0.9570655226707458,0.3110145032405853,1.55348801612854,2.383049726486206,1.0220884084701538,0.9570043087005615,0.3259309232234955,1.8272595405578613,3.266720771789551,1.0525946617126465,0.035882122814655304,1.0964654684066772,0.9757564663887024,0.317007839679718,1.9476466178894043,2.422457456588745,1.3858723640441895,0.38579970598220825,0.04922901466488838,4.243358612060547,49.20792007446289,0.4426160156726837,0.30031415820121765,0.7767365574836731,0.41714754700660706,0.28228887915611267,0.7078644037246704,4.21910285949707,0.03498233109712601,0.5047990083694458,0.039165329188108444,-0.019506310230279458,0.010841307145675268,0.3067027901453098,0.005560211794002843
1,4,1,20,111,0.9808448553085327,0.9307378530502319,0.3384850025177002,1.6501383781433105,2.7761340141296387,1.0608500242233276,0.9729726314544678,0.33789652585983276,1.851851224899292,3.2326464653015137,1.0882518291473389,0.982836902141571,0.3496910333633423,1.8044248819351196,2.991907835006714,1.029053807258606,0.9514850378036499,0.3517528176307678,1.6728136539459229,2.719299554824829,1.039750099182129,0.039943281561136246,1.0882518291473389,0.9595081210136414,0.3451005816459656,1.851851224899292,2.165537118911743,1.4797192811965942,0.49137401580810547,0.055745843797922134,4.192376136779785,38.84661102294922,0.38858339190483093,0.27558809518814087,0.7086156606674194,0.3683106005191803,0.25798511505126953,0.6544610857963562,4.1435747146606445,0.0367855578660965,0.4559500515460968,0.018810231238603592,0.02566979732453189,0.008578780205749642,0.3044496435705474,0.004218166748778329
1,4,1,21,111,1.054634690284729,0.9670552015304565,0.3455996513366699,1.7056645154953003,2.758577585220337,1.0397496223449707,0.9637281894683838,0.3331327438354492,1.6058638095855713,2.480211019515991,1.1018649339675903,0.9888134002685547,0.3522966206073761,1.7458468675613403,2.766202211380005,1.0626158714294434,0.9761415123939514,0.3313049077987671,1.587921380996704,2.3729124069213867,1.0647162199020386,0.02296413853764534,1.1018649339675903,0.973934531211853,0.3408335745334625,1.7458468675613403,2.2800145149230957,1.3386321067810059,0.5665837526321411,0.06445292383432388,4.249683380126953,35.374881744384766,0.423027366399765,0.23266446590423584,0.6808990836143494,0.3974720239639282,0.21736323833465576,0.626182496547699,4.255161762237549,0.02139105275273323,0.536798894405365,0.04661962389945984,-0.007896337883166455,0.01049906550621427,0.28079754112979666,0.00322459055081314
1,4,1,22,111,1.07485032081604,0.9691078662872314,0.36834830045700073,1.6292027235031128,2.469461441040039,1.070986032485962,0.9836249351501465,0.32166510820388794,1.7782725095748901,2.952655792236328,1.082532286643982,0.9833595156669617,0.3399062752723694,1.6014368534088135,2.369074821472168,1.0774269104003906,0.9728955030441284,0.3618025779724121,1.9359837770462036,3.478689193725586,1.076448917388916,0.004194117151200771,1.082532286643982,0.9772469401359558,0.34847864508628845,1.9359837770462036,1.9903931617736816,1.6773114204406738,0.5929269790649414,0.07325870543718338,4.333889961242676,27.169374465942383,0.38081613183021545,0.24082975089550018,0.6308472156524658,0.3514338433742523,0.22217896580696106,0.5809934735298157,4.221656322479248,0.03968168422579765,0.5385528802871704,0.03805854916572571,-0.03850888903267119,0.008804520852348756,0.3094665832842384,0.0011421545889563664
1,4,1,23,111,1.0929131507873535,0.9801121354103088,0.36372026801109314,1.7096229791641235,2.674330234527588,1.0309247970581055,0.9659432172775269,0.31285494565963745,1.7002102136611938,2.804001808166504,0.9787740707397461,0.9279319643974304,0.34309789538383484,1.6133637428283691,2.659390449523926,1.0411235094070435,0.965282678604126,0.33068525791168213,1.6400502920150757,2.583521604537964,1.0359338521957397,0.04051513224840164,1.0929131507873535,0.95981764793396,0.338650107383728,1.7096229791641235,2.0739123821258545,1.4462120532989502,0.5227138996124268,0.07423535734415054,4.1170735359191895,27.936988830566406,0.35050055384635925,0.28195205330848694,0.6837189197540283,0.34296560287475586,0.27590271830558777,0.6484904289245605,4.069077491760254,0.07454132288694382,0.45849961042404175,0.03281109035015106,-0.00829801041399774,0.005418330638952028,0.27472036928527105,0.006298531951581834
1,4,1,24,111,1.0388827323913574,0.9663276076316833,0.3241828382015228,1.7841640710830688,3.064100742340088,1.0814292430877686,0.9852206707000732,0.33282095193862915,1.608143925666809,2.39139723777771,1.102814793586731,0.9959861040115356,0.3329053223133087,1.6851316690444946,2.574928045272827,0.9794536828994751,0.9397040009498596,0.31049925088882446,1.546265959739685,2.441093921661377,1.050645112991333,0.04710603132843971,1.102814793586731,0.9718095660209656,0.32593145966529846,1.7841640710830688,2.017300605773926,1.4632680416107178,0.5843315720558167,0.07172086834907532,4.136620998382568,28.127107620239258,0.3501671850681305,0.25791847705841064,0.6460719108581543,0.33568742871284485,0.2438250035047531,0.5988430380821228,4.055299282073975,0.011680103838443756,0.39699697494506836,0.013837023638188839,-0.010022828359426474,0.0061815377897653035,0.29403578746977355,0.002091746220004337
1,4,1,25,111,1.0646755695343018,0.9747664332389832,0.338388055562973,1.6354714632034302,2.5122835636138916,1.0829590559005737,0.978001594543457,0.35562971234321594,1.5729762315750122,2.2847161293029785,1.0112733840942383,0.9492809772491455,0.3318728804588318,1.571890950202942,2.4432969093322754,1.055864930152893,0.971305251121521,0.33530792593955994,1.5784475803375244,2.3596737384796143,1.053693175315857,0.026368826627731323,1.0829590559005737,0.9683383703231812,0.34060853719711304,1.6354714632034302,2.0858447551727295,1.589858889579773,0.4989522695541382,0.06847251206636429,4.243128776550293,30.462512969970703,0.40692830085754395,0.23112350702285767,0.6404635906219482,0.3842069208621979,0.21874360740184784,0.6091641187667847,4.236071586608887,0.05990086495876312,0.5299161672592163,0.020970849320292473,0.0017486726528741182,0.011933776232815484,0.31464215804988616,0.0038495871825962374
1,4,1,26,111,1.2654516696929932,1.066467523574829,0.3579094707965851,1.8223761320114136,2.6244025230407715,1.1205694675445557,0.9841359257698059,0.3899306356906891,2.0774827003479004,3.8515543937683105,1.1758167743682861,1.0118881464004517,0.389741986989975,2.265166759490967,4.363758563995361,1.2608143091201782,1.0507627725601196,0.39586877822875977,1.9432833194732666,2.9951674938201904,1.2056630849838257,0.060720790177583694,1.2654516696929932,1.0283135175704956,0.38501206040382385,2.265166759490967,2.5597689151763916,1.643795132637024,0.5460045337677002,0.10763680189847946,4.857205390930176,23.781539916992188,0.4999271333217621,0.23313193023204803,0.7695754170417786,0.41461750864982605,0.19736091792583466,0.6280391812324524,4.245595932006836,0.0125886844471097,0.5346992015838623,0.012292957864701748,0.024288268848561334,0.01299339887306097,0.31105904895306913,0.005275500444709179
1,4,1,27,111,0.9930970668792725,0.9323900938034058,0.35177525877952576,1.7389614582061768,3.045006513595581,1.0162303447723389,0.9524986147880554,0.33011630177497864,1.6475754976272583,2.6711511611938477,1.027381420135498,0.9596397876739502,0.32630133628845215,1.7462854385375977,2.968238353729248,1.0707793235778809,0.9773128032684326,0.3400563895702362,2.021324634552002,3.8156819343566895,1.0268720388412476,0.028205066919326782,1.0707793235778809,0.9554604291915894,0.3375905454158783,2.021324634552002,2.312574863433838,1.3205976486206055,0.45873600244522095,0.05077517032623291,4.142683982849121,45.545387268066406,0.44853663444519043,0.22305266559123993,0.6845648288726807,0.4335361421108246,0.21594929695129395,0.6642462611198425,3.9864020347595215,0.023168664425611496,0.37652522325515747,0.015379035845398903,0.04506399285761087,0.0029461126201344758,0.29512182424549466,0.0017135113469719761
1,4,1,28,111,1.0548629760742188,0.9721844792366028,0.3312409520149231,1.6375441551208496,2.5420844554901123,1.0649120807647705,0.9820088744163513,0.31712961196899414,1.6658594608306885,2.605931520462036,1.1300584077835083,1.007967233657837,0.3377286195755005,1.7810286283493042,2.806990146636963,1.133036732673645,1.0139530897140503,0.32393813133239746,1.8141651153564453,2.9047558307647705,1.0957175493240356,0.03602113574743271,1.133036732673645,0.9940283298492432,0.3280629515647888,1.8141651153564453,2.2682080268859863,1.6592178344726562,0.42514967918395996,0.055954642593860626,4.408530235290527,40.53654861450195,0.4245961010456085,0.2963291108608246,0.757436215877533,0.38489675521850586,0.26758429408073425,0.6647171974182129,4.23927116394043,0.04206455126404762,0.5382596850395203,0.030780665576457977,0.029291125540231062,0.007436857634718713,0.3043414234201816,0.0008411842131585733
1,4,1,29,111,1.0744361877441406,0.9807702898979187,0.3354492485523224,1.7567676305770874,2.872420310974121,1.0851092338562012,0.9872865676879883,0.3322259187698364,1.6186293363571167,2.4144675731658936,1.037954330444336,0.9661476612091064,0.3232845067977905,1.645646333694458,2.609124183654785,1.0457253456115723,0.9765922427177429,0.303303599357605,1.5724155902862549,2.3643786907196045,1.0608062744140625,0.019532371312379837,1.0851092338562012,0.9776992201805115,0.32389897108078003,1.7567676305770874,2.1141607761383057,1.5435106754302979,0.5220351219177246,0.08518394082784653,4.264890670776367,24.818771362304688,0.37116408348083496,0.2783702611923218,0.6474639773368835,0.348234623670578,0.2612263858318329,0.6165942549705505,3.9155545234680176,0.058495234698057175,0.3328695297241211,0.034521933645009995,-0.03225097879528102,0.011894873964076324,0.3021006045821503,0.003666415100593034
1,4,1,30,111,1.0857837200164795,0.9862302541732788,0.33635300397872925,2.040381908416748,3.834242820739746,1.0689473152160645,0.9816709756851196,0.32445237040519714,1.9066601991653442,3.400871992111206,1.0558712482452393,0.9736871123313904,0.3283361494541168,1.8189938068389893,3.133657217025757,1.0993316173553467,1.0004454851150513,0.31375184655189514,2.01509165763855,3.6936938762664795,1.0774834156036377,0.01647869683802128,1.0993316173553467,0.9855085611343384,0.32596996426582336,2.040381908416748,2.158287525177002,1.6671925783157349,0.4541444182395935,0.059380169957876205,4.3390045166015625,36.34693908691406,0.39979639649391174,0.29177045822143555,0.6951903104782104,0.3695426881313324,0.27081164717674255,0.650043249130249,4.152499675750732,0.048220232129096985,0.4925994277000427,0.023946499451994896,-0.10685454391868876,0.005852015257985764,0.2923242880467708,0.0009730929298075267
1,4,1,31,111,1.0752995014190674,0.9626181125640869,0.38557207584381104,2.0443241596221924,3.8866019248962402,1.058768391609192,0.966474711894989,0.3531210720539093,1.874876856803894,3.320049285888672,1.148155927658081,0.9979269504547119,0.39025363326072693,1.8613003492355347,3.0173940658569336,1.0659438371658325,0.9772299528121948,0.3331146538257599,1.7444700002670288,2.8549118041992188,1.087041974067688,0.035767748951911926,1.148155927658081,0.976062536239624,0.36652955412864685,2.0443241596221924,2.0442755222320557,1.7348397970199585,0.5097124576568604,0.080107182264328,4.3689351081848145,25.519254684448242,0.4101613759994507,0.23425808548927307,0.6528306603431702,0.374731183052063,0.21255119144916534,0.5871601104736328,4.293157577514648,0.0300638098269701,0.5673183798789978,0.024167217314243317,-0.0016497234009507054,0.011927954206571773,0.31054387116282056,0.004201748979185077
